ORGANIZATION,NODE_NAME,LATITUDE,LONGITUDE,CITY,STATE,COUNTRY,SOURCE,ASOF_DATE
Evoque Data Center Solutions,Evoque_DA1 - Allen,32.8200238231,-96.8400169289,Dallas,Texas,US,PeeringDB,2024-05-23
Evoque Data Center Solutions,Evoque_DA2 - Webb Chapel,32.8200238231,-96.8400169289,Dallas,Texas,US,PeeringDB,2024-05-23
Evoque Data Center Solutions,Evoque_WDC1 (Bldg A) - Ashburn,38.8204327586,-77.0999815284,Alexandria,Virginia,US,PeeringDB,2024-05-23
Kyiv Optic Networks ltd,KievNet/L9,50.433367329,30.5166279691,Kiev,Kiev,UA,PeeringDB,2024-05-23
Angola Cables,AngoNAP Fortaleza,-3.75001788444,-38.5799813248,Fortaleza,Ceará,BR,PeeringDB,2024-05-23
NorthC Schweiz AG,NorthC Münchenstein (Basel) 2,47.5803890168,7.59001704777,Basel,Basel-Stadt,CH,PeeringDB,2024-05-23
BR.Digital,BR.Digital Goiânia (GNA1),-16.7200272432,-49.3000246598,Goiânia,Goiás,BR,PeeringDB,2024-05-23
"UnReal Servers, LLC",UnReal Servers,39.1070885098,-94.6040942189,Kansas City,Missouri,US,PeeringDB,2024-05-23
InterBS S.R.L. (BAEHOST),BAEHOST-IFX,-34.6025016085,-58.3975313737,Buenos Aires,Ciudad de Buenos Aires,AR,PeeringDB,2024-05-23
InterBS S.R.L. (BAEHOST),BAEHOST-Gigared,-34.6025016085,-58.3975313737,Buenos Aires,Ciudad de Buenos Aires,AR,PeeringDB,2024-05-23
Ioannis Roditis trading as Greekstream Networks,KLH-GSN-DC - Greekstream Networks - Thessaloniki,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Sheen Telecom Consultants Private Limited,Sheen Telecom Consultants Private Limited,34.0999715363,74.8150093169,Srinagar,Jammu and Kashmir,IN,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Singapore 2,1.29303346649,103.855820678,Singapore,,SG,PeeringDB,2024-05-23
CubeXS Weatherly (Pvt) Ltd,CubeXS Weatherly,24.8699922882,66.99000891,Karachi,Sind,PK,PeeringDB,2024-05-23
GTD Internet,GTD Chile - Moneda,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,PeeringDB,2024-05-23
CETIN Ltd. Belgrade,Cetin Data Center,44.8186454458,20.4679906806,Belgrade,Grad Beograd,RS,PeeringDB,2024-05-23
IP WORLD - Sociedade de servicos e telecomunicacoes Limitada,Datacenter Multipla,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
CS Loxinfo Public Company Limited,Tellus Data Center,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
CS Loxinfo Public Company Limited,SILA Data Center,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Lumen Technologies Inc,Level(3) Raleigh,35.8187813507,-78.6446934425,Raleigh,North Carolina,US,PeeringDB,2024-05-23
Docklands Data Centre Ltd,Docklands Data Centre,51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2024-05-23
NT Neue Technologie AG,Datacenter NTAG,50.9700529166,11.0299621161,Erfurt,Thüringen,DE,PeeringDB,2024-05-23
Mexico Internet Exchange,Border Crossing Pop 1,32.5000175161,-117.079995974,Tijuana,Baja California,MX,PeeringDB,2024-05-23
Exascale,Exascale Telford 1 (West),53.0003682649,-2.18000675598,Stoke,Stoke-on-Trent,GB,PeeringDB,2024-05-23
Datacenter United,dcvlaanderen,51.2203735546,4.41501704776,Antwerpen,Antwerp,BE,PeeringDB,2024-05-23
Myint & Associates Telecommunications Ltd.,Myint & Associates Data Center,16.7833541046,96.1666776113,Rangoon,Yangon,MM,PeeringDB,2024-05-23
Lincoln Rackhouse,Lincoln Rackhouse Dallas,32.8200238231,-96.8400169289,Dallas,Texas,US,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Pune 1,18.530017516,73.8500036203,Pune,Maharashtra,IN,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Chennai 1,13.0899878122,80.2799987375,Chennai,Tamil Nadu,IN,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Chennai 2,13.0899878122,80.2799987375,Chennai,Tamil Nadu,IN,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Kolkata 1,22.5803904409,88.3299466542,Haora,West Bengal,IN,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Hyderabad 1,17.3999831329,78.4799535715,Hyderabad,Andhra Pradesh,IN,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Bangalore 1,12.9699951365,77.5600097238,Bangalore,Karnataka,IN,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Bangalore 2,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Ahmedabad 1,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Delhi 1,28.6000230092,77.1999800201,New Delhi,Delhi,IN,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Delhi 2,28.6000230092,77.1999800201,New Delhi,Delhi,IN,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Delhi 3,28.6000230092,77.1999800201,New Delhi,Delhi,IN,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Mumbai 1,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Mumbai 2,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,PeeringDB,2024-05-23
ST Telemedia Global Data Centres (STT GDC),STT Mumbai 3,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
NEXTDC,NEXTDC P2,-31.9550146293,115.839998738,Perth,Western Australia,AU,PeeringDB,2024-05-23
NEXTDC,NEXTDC S2,-33.9200109672,151.185179809,Sydney,New South Wales,AU,PeeringDB,2024-05-23
DC:MAIN GmbH,Datacenter Mainfranken,49.8004343863,9.95002803411,Würzburg,Bayern,DE,PeeringDB,2024-05-23
High5! B.V.,High5! Amsterdam,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2024-05-23
DATAGREX SAS,DATAGREX,48.0004150585,0.09998327495,Le Mans,Pays de la Loire,FR,PeeringDB,2024-05-23
BUSAJM MARIANA (RACK DIGITAL),RACK DIGITAL,-37.382952048,-70.2665743425,Chos Malal,Neuqutn,AR,PeeringDB,2024-05-23
Teraco Data Environments Pty Ltd,Teraco Johannesburg Bredell Campus,-26.1495808728,28.3299397367,Benoni,Gauteng,ZA,PeeringDB,2024-05-23
Macquarie Corporate Telecommunications,Intellicentre 1 (IC1),-33.9200109672,151.185179809,Sydney,New South Wales,AU,PeeringDB,2024-05-23
Macquarie Corporate Telecommunications,Intellicentre 2 (IC2),-33.9200109672,151.185179809,Sydney,New South Wales,AU,PeeringDB,2024-05-23
Macquarie Corporate Telecommunications,Intellicentre 4 (IC4),NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Junet AB,Junet Birka,57.7713431998,14.165016234,Jönköping,Jönköping,SE,PeeringDB,2024-05-23
Tiscali,Tiscali Cagliari,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Net Global srl,Net Global DC,45.4386592805,12.3349987372,Venice,Veneto,IT,PeeringDB,2024-05-23
Pronto Net Ltda.,Pronto Net Belém,-1.45000323599,-48.4800230322,Belém,Pará,BR,PeeringDB,2024-05-23
MekongNet IXP,MekongNet,11.5500301299,104.91663448,Phnom Penh,Phnom Penh,KH,PeeringDB,2024-05-23
Ferenz Networks,Ferenz Networks DC,-27.1000138155,-52.6400275081,Xapeco,Santa Catarina,BR,PeeringDB,2024-05-23
NTT DATA''s Global Data Centers division,NTT Serangoon Data Center (SG1),1.29303346649,103.855820678,Singapore,,SG,PeeringDB,2024-05-23
WebSatMedia Pte Ltd,WebSatMedia,1.29303346649,103.855820678,Singapore,,SG,PeeringDB,2024-05-23
M1 Limited,M1 MiWorld,1.29303346649,103.855820678,Singapore,,SG,PeeringDB,2024-05-23
GalaxyStar LLC,GalaxyData,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
OniTelecom,ONI Telecom Lisbon Matinha,38.7227228779,-9.14486630549,Lisbon,Lisboa,PT,PeeringDB,2024-05-23
Magic OnLine,Magic OnLine,48.8666929312,2.33333532574,Paris,Île-de-France,FR,PeeringDB,2024-05-23
Lincoln Rackhouse,Lincoln Rackhouse Silver Spring,38.8995493765,-77.0094185808,Washington DC,District of Columbia,US,PeeringDB,2024-05-23
Lincoln Rackhouse,Lincoln Rackhouse Aurora,41.7653951203,-88.2999955665,Aurora,Illinois,US,PeeringDB,2024-05-23
Pi Datacenters Pvt. Ltd.,Pi Datacenters Amaravati,16.5199593292,80.6300032134,Vijayawada,Andhra Pradesh,IN,PeeringDB,2024-05-23
BB Host Brasil,BB Host - Brasil,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2024-05-23
ServerHouse,ServerHouse F1,50.8003475129,-1.08002221822,Portsmouth,Portsmouth,GB,PeeringDB,2024-05-23
ServerHouse,ServerHouse P2,50.8003475129,-1.08002221822,Portsmouth,Portsmouth,GB,PeeringDB,2024-05-23
Enmoe Network,EnmoeNetwork,30.6700000193,104.07001949,Chengdu,Sichuan,CN,PeeringDB,2024-05-23
"Element Critical, LLC",Element Critical Chicago CH1,41.8299906607,-87.7500549741,Chicago,Illinois,US,PeeringDB,2024-05-23
Smart City Telecom,Smart City Telecom Maitland Colo,28.509976826,-81.3800303566,Orlando,Florida,US,PeeringDB,2024-05-23
Asco TLC S.p.A.,ASCO TLC Data Center,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
MOMIT SRL,MOMIT Milan,45.4699751984,9.20500890976,Milan,Lombardia,IT,PeeringDB,2024-05-23
Commercis,DataGrid Network London,51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2024-05-23
Commercis,Talia Baghdad,33.3386484975,44.3938687732,Baghdad,Baghdad,IQ,PeeringDB,2024-05-23
Commercis,DataGrid Network Germany,48.3500061229,10.8999958889,Augsburg,Bayern,DE,PeeringDB,2024-05-23
"Hostway, Inc.",Hostway Seoul,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Telkom Kenya,Telkom - Milimani Data Center - Nairobi,-1.28334674185,36.8166568591,Nairobi,Nairobi,KE,PeeringDB,2024-05-23
Telkom Kenya,Telkom - Telephone House - Mombasa,-4.04002602246,39.6899181709,Mombasa,Coast,KE,PeeringDB,2024-05-23
Telkom Kenya,Telkom - Telephone House - Nairobi,-1.28334674185,36.8166568591,Nairobi,Nairobi,KE,PeeringDB,2024-05-23
Liberty Center One,Liberty Center One,42.6518526398,-83.290223838,Pontiac,Michigan,US,PeeringDB,2024-05-23
Ficolo Oy,Ficolo Tampere (The Deck),61.5000044954,23.7500125719,Tampere,Pirkanmaa,FI,PeeringDB,2024-05-23
Ficolo Oy,Ficolo Helsinki (The Air),60.175563374,24.9341263415,Helsinki,Southern Finland,FI,PeeringDB,2024-05-23
Ficolo Oy,Ficolo Pori (The Rock),61.4788946728,21.7749393297,Pori,Satakunta,FI,PeeringDB,2024-05-23
Volt Broadband,Volt Modesto,37.6554134308,-120.98998987,Modesto,California,US,PeeringDB,2024-05-23
Free Pro,Free Pro - Lyon - Rock,45.7700085643,4.83003047549,Lyon,Rhône-Alpes,FR,PeeringDB,2024-05-23
JSX TELECOM,JSX TELECOM - IDC - Salvador,-12.9699719047,-38.4799874283,Salvador,Bahia,BR,PeeringDB,2024-05-23
Adexus S.A.,Adexus Santiago,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,PeeringDB,2024-05-23
Adexus S.A.,Adexus Santiago - CLink Extension,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,PeeringDB,2024-05-23
PT. Cyber Network Indonesia,CNI DC DPS,-8.65002887079,115.219984903,Denpasar,Bali,ID,PeeringDB,2024-05-23
TNS CHILE-TECHNETSECURITY S.A,TNS CHILE-TECHNETSECURITY,-33.4500138155,-70.6670408546,Santiago,Región Metropolitana de Santiago,CL,PeeringDB,2024-05-23
Telehouse - Global Data Centers,Telehouse Toronto (905 King Street West),43.6999798778,-79.4200207944,Toronto,Ontario,CA,PeeringDB,2024-05-23
SACOFA Sdn. Bhd.,SACOFA Kuching,1.52996990855,110.329999145,Kuching,Sarawak,MY,PeeringDB,2024-05-23
Lintasarta,Lintasarta Techno Park,-6.17441770541,106.829437621,Jakarta,Jakarta Raya,ID,PeeringDB,2024-05-23
Lintasarta,Lintasarta Jatiluhur,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Lintasarta,Lintasarta Jakarta,-6.17441770541,106.829437621,Jakarta,Jakarta Raya,ID,PeeringDB,2024-05-23
NTT Communications (Data Centers),NTT Com Tokyo (NW1),NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Okay-Telecom Ltd.,ATLEX.RU,55.7521641226,37.6155228259,Moscow,Moskva,RU,PeeringDB,2024-05-23
Netia S.A.,Netia Warsaw (WARSC001),52.2500006298,20.9999995511,Warsaw,Masovian,PL,PeeringDB,2024-05-23
Harlow Operations Limited,Kao Data Campus,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
Lumen Technologies Inc,Lumen Norfolk,36.8499587189,-76.280005739,Norfolk,Virginia,US,PeeringDB,2024-05-23
TISPA - Tanzania Internet Service Providers Association,Tanzania National Internet Data Center,-6.80001259474,39.2683418363,Dar es Salaam,Dar-Es-Salaam,TZ,PeeringDB,2024-05-23
Host-Telecom.com s.r.o.,Host-Telecom.com,48.9800193472,14.4600369859,České Budějovice,Jihoceský,CZ,PeeringDB,2024-05-23
TECHAVENUE GROUP,IPTelecom Data Center HK,22.304980895,114.185009317,Hong Kong,,HK,PeeringDB,2024-05-23
Radore Veri Merkezi Hizmetleri A.S.,Radore Istanbul,41.1049961538,29.0100015856,Istanbul,Istanbul,TR,PeeringDB,2024-05-23
ITinSell Cloud,ITinSell Cloud Datacenter,43.289979064,5.37501013044,Marseille,Provence-Alpes-Côte-d''Azur,FR,PeeringDB,2024-05-23
Telefonica de España,TecnoAlcalá,40.6337070913,-3.16658736308,Guadalajara,Castilla-La Mancha,ES,PeeringDB,2024-05-23
BJNEt PROVEDOR DE INTERNET LTDA,BJNEt PROVEDOR DE INTERNET LTDA,-27.1299861463,-48.9300214046,Brusque,Santa Catarina,BR,PeeringDB,2024-05-23
Globalinx Data Centers LLC,Globalinx Virginia Beach CLS,36.8532143341,-75.9783187273,Virginia Beach,Virginia,US,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix SE4 - Seattle, Kent",47.5700020539,-122.339984987,Seattle,Washington,US,PeeringDB,2024-05-23
weber.digital GmbH,weber.cloud  Data Center Balingen 1,47.7060030907,8.63299852333,Schaffhausen,Schaffhausen,CH,PeeringDB,2024-05-23
Saudi Telecom Company (STC),"MENA Gateway (MG1, MG2)",21.5168894643,39.2191975492,Jeddah,Makkah,SA,PeeringDB,2024-05-23
NDX Net Servicos de Informatica Ltda.,NDX NET Servicos de Informatica,-22.9250231742,-43.2250207942,Rio de Janeiro,Rio de Janeiro,BR,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix SO2 - Sofia,42.6833494253,23.3166540107,Sofia,Grad Sofiya,BG,PeeringDB,2024-05-23
"Equinix, Inc.","Equinix HE7 - Helsinki, Sinimäki",60.175563374,24.9341263415,Helsinki,Southern Finland,FI,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix WA3 - Warsaw,52.2500006298,20.9999995511,Warsaw,Masovian,PL,PeeringDB,2024-05-23
VPLS,Evocative DAL6,32.8200238231,-96.8400169289,Dallas,Texas,US,PeeringDB,2024-05-23
XSALTO,XSALTO Grenoble,45.1803804719,5.72000199242,Grenoble,Rhône-Alpes,FR,PeeringDB,2024-05-23
ANTEL,Data Center Internacional Ingeniero Jose Luis Massera,-34.8580415662,-56.1710522884,Montevideo,Montevideo,UY,PeeringDB,2024-05-23
ColocationIX GmbH,ColocationIX DC5,53.080001647,8.80002070988,Bremen,Bremen,DE,PeeringDB,2024-05-23
Defferrari Informática Ltda.,PIX Defferrari - PAE,-30.0500146293,-51.2000120459,Porto Alegre,Rio Grande do Sul,BR,PeeringDB,2024-05-23
Telxius Cable,"Telxius Barracas, Buenos Aires",-34.6025016085,-58.3975313737,Buenos Aires,Ciudad de Buenos Aires,AR,PeeringDB,2024-05-23
iLevant FZE,iLevant  Aqaba,29.5269948517,35.077693236,Al Aqabah,Aqaba,JO,PeeringDB,2024-05-23
EMP Secure AS,EMP Secure DC1,59.4119148958,5.27749670271,Haugesund,Rogaland,NO,PeeringDB,2024-05-23
City of Westerville,WēConnect Westerville,39.9799743846,-82.9900096046,Columbus,Ohio,US,PeeringDB,2024-05-23
"EdgeUno, Inc.",EdgeUno Datacenter San Juan Puerto Rico (SJU1),18.4400230092,-66.1299792904,San Juan,,PR,PeeringDB,2024-05-23
Penta C.V.,Penta Infra DCF01,53.2503788443,5.78335729841,Leeuwarden,Friesland,NL,PeeringDB,2024-05-23
Penta C.V.,Penta Infra DCF02,53.2503788443,5.78335729841,Leeuwarden,Friesland,NL,PeeringDB,2024-05-23
SUPERNAP Thailand Company Limited,SUPERNAP (Thailand) MOD1,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
AlohaNAP,AlohaNAP Datacenter,21.5030918569,-158.023620852,Wahiawa,Hawaii,US,PeeringDB,2024-05-23
"TSR Solutions, Inc.",TSR Solutions Data Center,43.0526550487,-87.9199670835,Milwaukee,Wisconsin,US,PeeringDB,2024-05-23
Med-1 IC-1 (1999) LTD.,"MedOne TC1, TC2, TC3 (Tirat Carmel)",32.8204113963,34.980024779,Haifa,Haifa,IL,PeeringDB,2024-05-23
Scaleway Datacenter,Scaleway Datacenter - DC5,48.8004695832,2.13334753277,Versailles,Île-de-France,FR,PeeringDB,2024-05-23
DataHata Ltd,Datahata,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
"CloudHQ, LLC",CloudHQ MCC2,38.8204327586,-77.0999815284,Alexandria,Virginia,US,PeeringDB,2024-05-23
ChunkyChips.net Limited,ChunkyChips Data Centre,51.5500175162,0.71999710959,Southend-on-Sea,Southend-on-Sea,GB,PeeringDB,2024-05-23
"dcBLOX, Inc.",DC BLOX CHA1 - Chattanooga,35.0699898468,-85.2500008562,Chattanooga,Tennessee,US,PeeringDB,2024-05-23
"dcBLOX, Inc.",DC BLOX HSV1 - Huntsville,34.7199595327,-86.6099953631,Huntsville,Alabama,US,PeeringDB,2024-05-23
"dcBLOX, Inc.",DC BLOX BHM1 - Birmingham,33.5300063263,-86.8249951596,Birmingham,Alabama,US,PeeringDB,2024-05-23
"dcBLOX, Inc.",DC BLOX ATL1 - Atlanta,33.830013854,-84.3999493833,Atlanta,Georgia,US,PeeringDB,2024-05-23
EXA Infrastructure,EXA Datacenter Paris,48.8666929312,2.33333532574,Paris,Île-de-France,FR,PeeringDB,2024-05-23
EXA Infrastructure,EXA Edge DC Marseille,43.289979064,5.37501013044,Marseille,Provence-Alpes-Côte-d''Azur,FR,PeeringDB,2024-05-23
NWI Telecom,NWI Datacenter Brasília SIG,-15.7833402315,-47.9160522884,Brasília,Distrito Federal,BR,PeeringDB,2024-05-23
PT XL Axiata Tbk,XL Axiata Surabaya (SNB),-7.24923582065,112.750833292,Surabaya,Jawa Timur,ID,PeeringDB,2024-05-23
Autorité Malienne de Regulation des Télécommincations/TIC et Postes (AMRTP),MLIX,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
National Computer Board,Government Online Centre,-20.3161901664,57.5166336658,Curepipe,,MU,PeeringDB,2024-05-23
Swift Networks Limited,Swift Networks Lagos,6.44326165348,3.39153107121,Lagos,Lagos,NG,PeeringDB,2024-05-23
Turnkey Internet Inc.,TurnKey Internet,42.6700169058,-73.8199491798,Albany,New York,US,PeeringDB,2024-05-23
Turnkey Internet Inc.,TurnKey Internet - CA,33.9899782502,-118.179980511,Los Angeles,California,US,PeeringDB,2024-05-23
Turnkey Internet Inc.,TurnKey Internet - DR,42.6700169058,-73.8199491798,Albany,New York,US,PeeringDB,2024-05-23
"Cogent Communications, Inc.",Cogent Albany,42.6700169058,-73.8199491798,Albany,New York,US,PeeringDB,2024-05-23
Lumen Technologies Inc,Lumen New York,40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2024-05-23
MSTN CJSC,MSTN LLC,55.7521641226,37.6155228259,Moscow,Moskva,RU,PeeringDB,2024-05-23
"TierPoint, LLC",TierPoint Omaha - Bellevue,41.2400008332,-96.0099900734,Omaha,Nebraska,US,PeeringDB,2024-05-23
Crown Castle Inc.,"Crown Castle Baltimore (111 Market, 700 E Pratt)",39.2999900503,-76.6199849871,Baltimore,Maryland,US,PeeringDB,2024-05-23
IPHH Internet Port Hamburg GmbH,IPHH HH3 (Wendenstrasse 251),53.5500246369,9.99999914413,Hamburg,Hamburg,DE,PeeringDB,2024-05-23
"Chunghwa Telecom Co., Ltd.",CHT Tainan YongKong IDC,23.0000030711,120.200042683,Tainan,Tainan City,TW,PeeringDB,2024-05-23
Datacom Data Centres Ltd,Datacom - Abel Data Centre (Wellington),-41.2999878537,174.783265859,Wellington,Manawatu-Wanganui,NZ,PeeringDB,2024-05-23
Datacom Data Centres Ltd,Datacom@AirTrunk - MEL1,-37.8200313123,144.975016235,Melbourne,Victoria,AU,PeeringDB,2024-05-23
Datacom Data Centres Ltd,Datacom@AirTrunk - SYD1,-33.5995137342,150.739987345,Richmond,New South Wales,AU,PeeringDB,2024-05-23
Cynox-IT Limited,CYNOX-KANO,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
"Planet Networks, Inc.",Planet Networks Newton Datacenter,40.9199945262,-74.1700053321,Paterson,New Jersey,US,PeeringDB,2024-05-23
Netwave Equipment Corporation,NetWave PR,18.4400230092,-66.1299792904,San Juan,,PR,PeeringDB,2024-05-23
Xfernet,Xfernet LAX01,33.9899782502,-118.179980511,Los Angeles,California,US,PeeringDB,2024-05-23
Speed Travel Comunicação Multimídia Ltda,SpeedTravel Telecom,-11.6400272432,-61.209995363,Pimenta Bueno,Rondônia,BR,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix LM1 - Lima,-12.0480126761,-77.0500620948,Lima,Lima,PE,PeeringDB,2024-05-23
CytaGlobal,Makarios Earth Station Kofinou,34.9170030964,33.6359975712,Larnaka,Larnaca,CY,PeeringDB,2024-05-23
South Front Networks,SFN IA-IowaFalls,43.1540183706,-93.2008333758,Mason City,Iowa,US,PeeringDB,2024-05-23
Universidade Estadual de Ponta Grossa,UEPG Datacenter UVN,-25.0900073051,-50.1600496842,Ponta Grossa,Paraná,BR,PeeringDB,2024-05-23
Power Division ROSATOMA,Data Center Kalininsky - ROSATOMA,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
702 Communications,"702 Communications - Fargo, ND",46.8772278026,-96.7894257017,Fargo,North Dakota,US,PeeringDB,2024-05-23
Chorus New Zealand Limited,Chorus Napier Exchange,-39.4900013745,176.926451019,Napier,Gisborne,NZ,PeeringDB,2024-05-23
Chorus New Zealand Limited,Chorus Masterton Exchange  (MS),-40.9439198666,175.645646061,Masterton,Manawatu-Wanganui,NZ,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix SL1 - Seoul,37.6527358627,126.83724852,Goyang,Gyeonggi-do,KR,PeeringDB,2024-05-23
Av-Comm Pty Ltd,Australian Satellite Interchange / Av-Comm,-33.9200109672,151.185179809,Sydney,New South Wales,AU,PeeringDB,2024-05-23
Sabey Data Centers,Sabey Intergate.Ashburn,38.8204327586,-77.0999815284,Alexandria,Virginia,US,PeeringDB,2024-05-23
Airgenie Communications Private Limited,Airgenie Communications Pondicherry,11.9349937123,79.8300003651,Pondicherry,Puducherry,IN,PeeringDB,2024-05-23
GELSEN-NET Kommunikationsgesellschaft mbH,GELSEN-NET Gelsenkirchen,51.4499977815,7.01661535506,Essen,Nordrhein-Westfalen,DE,PeeringDB,2024-05-23
Ready Tecnologia da Informacao LTDA,READYTI-THE-01,NULL,NULL,NULL,NULL,NULL,PeeringDB,2024-05-23
PT Berkah Solusi Teknologi Informasi,Berkah Solusi Teknologi Informasi,-6.17441770541,106.829437621,Jakarta,Jakarta Raya,ID,PeeringDB,2024-05-23
"Equinix, Inc.",Equinix MB2 - Mumbai (GPX Mumbai 2),19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,PeeringDB,2024-05-23
